date,1 - Título,1 - URL,2 - Título,2 - URL,3 - Título,3 - URL,4 - Título,4 - URL,5 - Título,5 - URL,6 - Título,6 - URL,7 - Título,7 - URL,8 - Título,8 - URL,9 - Título,9 - URL,10 - Título,10 - URL
"""2017-05-10T07:06:00.000Z""",Vila na Itália oferece 2 mil euros para pessoas se mudarem para lá,"http://web.archive.org/web/20170510090600/http://emais.estadao.com.br/noticias/comportamento,vila-italia-oferece-2-mil-euros-para-pessoas-morarem-la,70001767902",Acabem com o tormento das festas de dia das mães da escola,http://web.archive.org/web/20170510090600/http://emais.estadao.com.br/blogs/ser-mae/acabem-com-o-tormento-das-festas-de-dia-das-maes-da-escola/,"Sem luz, sem seguro e com R$ 700 mi em dívidas, Hopi Hari está perto de fechar","http://web.archive.org/web/20170510090600/http://sao-paulo.estadao.com.br/noticias/geral,sem-luz-sem-seguro-e-com-r-700-mi-em-dividas-hopi-hari-esta-perto-de-fechar,70001768813",Bomba H na Lava Jato,http://web.archive.org/web/20170510090600/http://politica.estadao.com.br/blogs/neumanne/bomba-h-na-lava-jato/,Justiça suspende Instituto Lula,http://web.archive.org/web/20170510090600/http://politica.estadao.com.br/blogs/fausto-macedo/justica-suspende-atividades-do-instituto-lula/,Tribunal mantém Lula e Moro frente a frente nesta quarta,http://web.archive.org/web/20170510090600/http://politica.estadao.com.br/blogs/fausto-macedo/tribunal-mantem-lula-e-moro-frente-a-frente-nesta-quarta/,"Não, não e não","http://web.archive.org/web/20170510090600/http://politica.estadao.com.br/noticias/geral,nao-nao-e-nao,70001768896","Após paraplegia em montanha russa do Hopi Hari, jovem briga na Justiça","http://web.archive.org/web/20170510090600/http://sao-paulo.estadao.com.br/noticias/geral,apos-paraplegia-em-montanha-russa-jovem-briga-na-justica,70001768820",Guia Michelin revela novos restaurantes estrelados do Rio e de São Paulo,"http://web.archive.org/web/20170510090600/http://paladar.estadao.com.br/noticias/restaurante-e-bares,guia-michelin-revela-novos-restaurantes-estrelados-no-rio-e-em-sao-paulo,70001768552","Sem luz, sem seguro e com R$ 700 mi em dívidas, Hopi Hari está perto de fechar","http://web.archive.org/web/20170510090600/http://fotos.estadao.com.br/galerias/cidades,sem-luz-sem-seguro-e-com-r-700-mi-em-dividas-hopi-hari-esta-perto-de-fechar,31736"
"""2017-05-11T08:06:00.260Z""",Acabem com o tormento das festas de dia das mães da escola,http://web.archive.org/web/20170511100626/http://emais.estadao.com.br/blogs/ser-mae/acabem-com-o-tormento-das-festas-de-dia-das-maes-da-escola/,Vila na Itália oferece 2 mil euros para pessoas se mudarem para lá,"http://web.archive.org/web/20170511100626/http://emais.estadao.com.br/noticias/comportamento,vila-italia-oferece-2-mil-euros-para-pessoas-morarem-la,70001767902",Menina de dez anos sai viva de confronto com jacaré,"http://web.archive.org/web/20170511100626/http://emais.estadao.com.br/noticias/geral,menina-de-dez-anos-sai-viva-de-confronto-com-jacare,70001770547",Veja Lula e Moro frente a frente,http://web.archive.org/web/20170511100626/http://politica.estadao.com.br/blogs/fausto-macedo/veja-lula-e-moro-frente-a-frente/,Marco Aurélio diz que 'não há motivo' para prender Lula,http://web.archive.org/web/20170511100626/http://politica.estadao.com.br/blogs/fausto-macedo/marco-aurelio-diz-que-nao-ha-motivo-para-prender-lula/,Mulher e duas crianças são resgatadas de trilhos da Linha 3-Vermelha do Metrô,"http://web.archive.org/web/20170511100626/http://sao-paulo.estadao.com.br/noticias/geral,mulher-e-duas-criancas-sao-resgatadas-de-trilhos-da-linha-3-vermelha-do-metro,70001771697",Moro põe Lula contra a parede,http://web.archive.org/web/20170511100626/http://politica.estadao.com.br/blogs/fausto-macedo/moro-poe-lula-contra-a-parede/,"Após ‘saga’ de quase 20 anos, hotel de luxo abre as portas em parque de SP","http://web.archive.org/web/20170511100626/http://economia.estadao.com.br/noticias/geral,apos-saga-de-quase-20-anos-hotel-de-luxo-abre-as-portas-em-parque-de-sp,70001770831",Houve escravidão no Brasil?,"http://web.archive.org/web/20170511100626/http://cultura.estadao.com.br/noticias/geral,houve-escravidao-no-brasil,70001770560",#MexeuComUmMexeuComTodos,"http://web.archive.org/web/20170511100626/http://politica.estadao.com.br/noticias/geral,mexeucomummexeucomtodos,70001770849"
"""2017-05-12T08:18:00.100Z""",Acabem com o tormento das festas de dia das mães da escola,http://web.archive.org/web/20170512101810/http://emais.estadao.com.br/blogs/ser-mae/acabem-com-o-tormento-das-festas-de-dia-das-maes-da-escola/,ANÁLISE: A culpa foi de Marisa,"http://web.archive.org/web/20170512101810/http://politica.estadao.com.br/noticias/geral,analise-a-culpa-foi-de-marisa,70001773114",Moro põe Lula contra a parede,http://web.archive.org/web/20170512101810/http://politica.estadao.com.br/blogs/fausto-macedo/moro-poe-lula-contra-a-parede/,Vila na Itália oferece 2 mil euros para pessoas se mudarem para lá,"http://web.archive.org/web/20170512101810/http://emais.estadao.com.br/noticias/comportamento,vila-italia-oferece-2-mil-euros-para-pessoas-morarem-la,70001767902",BMW lança moto brasileira de olho na classe média,"http://web.archive.org/web/20170512101810/http://economia.estadao.com.br/noticias/negocios,bmw-lanca-moto-brasileira-de-olho-na-classe-media,70001772370","'Um tanto triste', diz procurador da Lava Jato sobre Lula responsabilizar Marisa",http://web.archive.org/web/20170512101810/http://politica.estadao.com.br/blogs/fausto-macedo/um-tanto-triste-diz-procurador-da-lava-jato-sobre-lula-responsabilizar-marisa/,Procuradores da Lava Jato acusam defesa de Lula de mentir sobre caso triplex,http://web.archive.org/web/20170512101810/http://politica.estadao.com.br/blogs/fausto-macedo/procuradores-da-lava-jato-acusam-defesa-de-lula-de-informacao-falsa-a-sociedade/,Lula se contradiz sobre relação de Vaccari com Duque,http://web.archive.org/web/20170512101810/http://politica.estadao.com.br/blogs/fausto-macedo/lula-se-contradiz-sobre-relacao-de-vaccari-com-duque/,"Temer sanciona documento de identidade único, que deve passar a valer só em 2021","http://web.archive.org/web/20170512101810/http://brasil.estadao.com.br/noticias/geral,temer-sanciona-documento-de-identidade-unico-que-deve-passar-a-valer-so-em-2021,70001774487","Lula sabia e dava 'palavra final do chefe' sobre caixa 2, revela João Santana à PGR",http://web.archive.org/web/20170512101810/http://politica.estadao.com.br/blogs/fausto-macedo/lula-sabia-e-dava-palavra-final-do-chefe-sobre-caixa-2-diz-joao-santana-a-pgr/
"""2017-05-13T08:30:00.580Z""",2606iolanda@gmail.com,http://web.archive.org/web/20170513103058/http://politica.estadao.com.br/blogs/fausto-macedo/2606iolandagmail-com/,Brasil já sente primeiros efeitos de ataque cibernético em massa,"http://web.archive.org/web/20170513103058/http://link.estadao.com.br/noticias/empresas,brasil-ja-sente-primeiros-efeitos-de-ataque-cibernetico-em-massa,70001777320",Morre Antonio Candido aos 98 anos,"http://web.archive.org/web/20170513103058/http://cultura.estadao.com.br/noticias/literatura,morre-antonio-candido-aos-98-anos,70001776504","Por delação e liberdade, Palocci deixa seu advogado de confiança para negociar com Lava Jato",http://web.archive.org/web/20170513103058/http://politica.estadao.com.br/blogs/fausto-macedo/por-delacao-e-liberdade-palocci-deixa-seu-advogado-de-confianca-para-negociar-com-lava-jato/,Ticiane Pinheiro revela como falou com Rafa Justus sobre seu rosto ser 'diferente',"http://web.archive.org/web/20170513103058/http://emais.estadao.com.br/noticias/gente,rafa-justus-pergunta-sobre-sua-deformidade-e-ticiane-pinheiro-diz-cada-um-e-bonito-do-seu-jeito,70001776421","‘Os pais esquecem que a família não é uma democracia’, diz Mario Sergio Cortella","http://web.archive.org/web/20170513103058/http://educacao.estadao.com.br/noticias/geral,os-pais-esquecem-que-a-familia-nao-e-uma-democracia-diz-mario-sergio-cortella,70001775559",Acabem com o tormento das festas de dia das mães da escola,http://web.archive.org/web/20170513103058/http://emais.estadao.com.br/blogs/ser-mae/acabem-com-o-tormento-das-festas-de-dia-das-maes-da-escola/,"Conheça Dona Isonete, uma mulher viciada em Tupperware","http://web.archive.org/web/20170513103058/http://emais.estadao.com.br/noticias/comportamento,conheca-dona-isonete-uma-mulher-viciada-em-tupperware,70001774122",Chefe ou comandante?,"http://web.archive.org/web/20170513103058/http://politica.estadao.com.br/noticias/geral,chefe-ou-comandante,70001775550","PF investiga repasse de R$ 8,1 bilhões à JBS",http://web.archive.org/web/20170513103058/http://politica.estadao.com.br/blogs/fausto-macedo/pf-investiga-repasse-de-r-81-bilhao-a-jbs/
"""2017-05-14T09:02:00.530Z""",2606iolanda@gmail.com,http://web.archive.org/web/20170514110253/http://politica.estadao.com.br/blogs/fausto-macedo/2606iolandagmail-com/,"‘Os pais esquecem que a família não é uma democracia’, diz Mario Sergio Cortella","http://web.archive.org/web/20170514110253/http://educacao.estadao.com.br/noticias/geral,os-pais-esquecem-que-a-familia-nao-e-uma-democracia-diz-mario-sergio-cortella,70001775559",Petistas apostam em ataque de ex-ministro a Lula,"http://web.archive.org/web/20170514110253/http://politica.estadao.com.br/noticias/geral,petistas-apostam-em-ataque-de-ex-ministro-a-lula,70001778236",Ataque do Gmail: veja o que fazer se você clicou onde não devia,"http://web.archive.org/web/20170514110253/http://link.estadao.com.br/noticias/cultura-digital,ataque-do-gmail-veja-o-que-fazer-se-voce-clicou-onde-nao-devia,70001775178","Reforma trabalhista acaba com homologação na rescisão, tema de 30% dos processos na Justiça","http://web.archive.org/web/20170514110253/http://economia.estadao.com.br/noticias/geral,reforma-rabalhista-acaba-com-homologacao-na-rescisao-tema-de-30-dos-processos-na-justica,70001777702",Atriz de 'Preciosa' denuncia caso de racismo em loja Chanel,"http://web.archive.org/web/20170514110253/http://emais.estadao.com.br/noticias/gente,atriz-de-preciosa-denuncia-caso-de-racismo-em-loja-chanel,70001777178",Inocência,"http://web.archive.org/web/20170514110253/http://opiniao.estadao.com.br/noticias/geral,inocencia,70001778062",Conheça artistas que não fizeram tanto sucesso quanto seus irmãos,"http://web.archive.org/web/20170514110253/http://fotos.estadao.com.br/galerias/emais,conheca-artistas-que-nao-fizeram-tanto-sucesso-quanto-seus-irmaos,31803",Acabem com o tormento das festas de dia das mães da escola,http://web.archive.org/web/20170514110253/http://emais.estadao.com.br/blogs/ser-mae/acabem-com-o-tormento-das-festas-de-dia-das-maes-da-escola/,"Por delação e liberdade, Palocci deixa seu advogado de confiança para negociar com Lava Jato",http://web.archive.org/web/20170514110253/http://politica.estadao.com.br/blogs/fausto-macedo/por-delacao-e-liberdade-palocci-deixa-seu-advogado-de-confianca-para-negociar-com-lava-jato/
"""2017-05-15T09:41:00.450Z""",Marcelo Rezende anuncia estar com câncer no pâncreas e no fígado,http://web.archive.org/web/20170515114145/http://emais.estadao.com.br/blogs/gabriel-perline/marcelo-rezende-anuncia-estar-com-cancer-no-pancreas-e-no-figado/,Rapaz confessa assassinato de cunhada e se mata ao ser preso em Itu,"http://web.archive.org/web/20170515114145/http://sao-paulo.estadao.com.br/noticias/geral,rapaz-confessa-assassinato-de-cunhada-e-se-mata-ao-ser-preso-em-itu,70001781174","Depois de Neto, Bolsonaro dispara contra Casagrande em novo vídeo","http://web.archive.org/web/20170515114145/http://esportefera.com.br/noticias/futebol,depois-de-neto-bolsonaro-dispara-contra-casagrande-em-novo-video,70001779634","Doria, o anti-Lula","http://web.archive.org/web/20170515114145/http://politica.estadao.com.br/noticias/geral,doria-o-anti-lula,70001779856","‘Os pais esquecem que a família não é uma democracia’, diz Mario Sergio Cortella","http://web.archive.org/web/20170515114145/http://educacao.estadao.com.br/noticias/geral,os-pais-esquecem-que-a-familia-nao-e-uma-democracia-diz-mario-sergio-cortella,70001775559","'Dilma não confia em ninguém e acha todo mundo burro', diz delatora",http://web.archive.org/web/20170515114145/http://politica.estadao.com.br/blogs/fausto-macedo/dilma-nao-confia-em-ninguem-e-acha-todo-mundo-burro-diz-delatora/,Tucanos em transe,"http://web.archive.org/web/20170515114145/http://politica.estadao.com.br/noticias/geral,tucanos-em-transe,70001779813",Nova defesa de Palocci diz que Lava Jato não fez 'exigências' para delação,http://web.archive.org/web/20170515114145/http://politica.estadao.com.br/blogs/fausto-macedo/nova-defesa-de-palocci-diz-que-lava-jato-nao-fez-exigencias-para-delacao/,"EUA, Japão e Coreia do Sul pedem reunião de emergência da ONU por mísseis norte-coreanos","http://web.archive.org/web/20170515114145/http://internacional.estadao.com.br/noticias/geral,eua-e-japao-pedem-reuniao-de-emergencia-do-conselho-de-seguranca-por-misseis-norte-coreanos,70001781368",Médicos aderem e fecham consultórios,"http://web.archive.org/web/20170515114145/http://saude.estadao.com.br/noticias/geral,medicos-aderem-e-fecham-consultorios,70001778128"
"""2017-05-16T09:53:00.410Z""",Depoimento de Lula reforça indícios de obstrução à Lava Jato,http://web.archive.org/web/20170516115341/http://politica.estadao.com.br/blogs/fausto-macedo/depoimento-de-lula-reforca-indicios-de-obstrucao-a-lava-jato/,"No 'Mais Você', Taís Araújo recusa-se a provar prato feito por Ana Maria Braga","http://web.archive.org/web/20170516115341/http://emais.estadao.com.br/noticias/tv,no-mais-voce-tais-araujo-recusa-se-a-provar-prato-feito-por-ana-maria-braga,70001783108",Marcelo Rezende anuncia estar com câncer no pâncreas e no fígado,http://web.archive.org/web/20170516115341/http://emais.estadao.com.br/blogs/gabriel-perline/marcelo-rezende-anuncia-estar-com-cancer-no-pancreas-e-no-figado/,Médicos aderem e fecham consultórios,"http://web.archive.org/web/20170516115341/http://saude.estadao.com.br/noticias/geral,medicos-aderem-e-fecham-consultorios,70001778128","'Dilma não confia em ninguém e acha todo mundo burro', diz delatora",http://web.archive.org/web/20170516115341/http://politica.estadao.com.br/blogs/fausto-macedo/dilma-nao-confia-em-ninguem-e-acha-todo-mundo-burro-diz-delatora/,"‘Os pais esquecem que a família não é uma democracia’, diz Mario Sergio Cortella","http://web.archive.org/web/20170516115341/http://educacao.estadao.com.br/noticias/geral,os-pais-esquecem-que-a-familia-nao-e-uma-democracia-diz-mario-sergio-cortella,70001775559",Nova defesa de Palocci diz que Lava Jato não fez 'exigências' para delação,http://web.archive.org/web/20170516115341/http://politica.estadao.com.br/blogs/fausto-macedo/nova-defesa-de-palocci-diz-que-lava-jato-nao-fez-exigencias-para-delacao/,Rapaz confessa assassinato de cunhada e se mata ao ser preso em Itu,"http://web.archive.org/web/20170516115341/http://sao-paulo.estadao.com.br/noticias/geral,rapaz-confessa-assassinato-de-cunhada-e-se-mata-ao-ser-preso-em-itu,70001781174","'Se a funcionária não puder atuar lá em casa, isso vai ser alterado', diz Temer sobre suposta babá","http://web.archive.org/web/20170516115341/http://politica.estadao.com.br/noticias/geral,se-a-funcionaria-nao-puder-atuar-la-em-casa-isso-vai-ser-alterado-diz-temer-sobre-baba,70001782973",Pornografia pode deixar homem impotente,"http://web.archive.org/web/20170516115341/http://emais.estadao.com.br/noticias/comportamento,pornografia-pode-deixar-homem-impotente,70001783946"
"""2017-05-17T10:32:00.560Z""",Léo Pinheiro entrega a Moro 'registros de encontros' com Lula,http://web.archive.org/web/20170517123256/http://politica.estadao.com.br/blogs/fausto-macedo/leo-pinheiro-entrega-a-moro-registros-de-encontros-com-lula/,Mãe solteira procura relacionamento duradouro,http://web.archive.org/web/20170517123256/http://emais.estadao.com.br/blogs/ser-mae/mae-solteira-procura-relacionamento-duradouro/,Políticos confundem ação da PF com nova fase da Lava Jato e correm para aeroporto,http://web.archive.org/web/20170517123256/http://politica.estadao.com.br/blogs/coluna-do-estadao/politicos-confundem-acao-da-pf-com-nova-fase-da-lava-jato-e-correm-para-aeroporto/,Defesa de Lula apresenta novos documentos à ONU sobre supostos 'abusos' do Judiciário,"http://web.archive.org/web/20170517123256/http://politica.estadao.com.br/noticias/geral,defesa-de-lula-apresenta-novos-documentos-a-onu-sobre-supostos-abusos-do-judiciario,70001785637",Polícia Federal abre Operação Lucas contra corrupção na Agricultura,http://web.archive.org/web/20170517123256/http://politica.estadao.com.br/blogs/fausto-macedo/policia-federal-investiga-corrupcao-de-servidores-da-agricultura/,Marina diz que votaria a favor das reformas da Previdência e trabalhista se fosse parlamentar,"http://web.archive.org/web/20170517123256/http://www.estadao.com.br/noticias/geral,marina-diz-que-votaria-a-favor-das-reformas-da-previdencia-e-trabalhista-se-fosse-parlamentar,70001783527",Ana Maria Braga manda recado para Taís Araújo após ter prato rejeitado,"http://web.archive.org/web/20170517123256/http://emais.estadao.com.br/noticias/tv,ana-maria-braga-manda-recado-para-tais-araujo-apos-ter-prato-rejeitado,70001784094","‘Os pais esquecem que a família não é uma democracia’, diz Mario Sergio Cortella","http://web.archive.org/web/20170517123256/http://educacao.estadao.com.br/noticias/geral,os-pais-esquecem-que-a-familia-nao-e-uma-democracia-diz-mario-sergio-cortella,70001775559",Experiência de uma mulher separada com filho no Tinder,http://web.archive.org/web/20170517123256/http://cultura.estadao.com.br/blogs/marcelo-rubens-paiva/experiencia-de-uma-mulher-com-filho-separada-no-tinder/,,
"""2017-05-18T10:43:00.200Z""",STF determinou afastamento de Aécio Neves e Rocha Loures dos mandatos,http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/coluna-do-estadao/stf-determinou-afastamento-de-aecio-neves-e-rocha-loures-dos-mandatos/,"Temer deu aval para 'comprar' Cunha, diz JBS",http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/fausto-macedo/dono-da-jbs-diz-que-gravou-temer-dando-aval-para-compra-do-silencio-de-eduardo-cunha-diz-jornal/,"""Se a JBS delatar, será o fim da República"", diz Eduardo Cunha",http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/fausto-macedo/se-a-jbs-delatar-sera-o-fim-da-republica-diz-eduardo-cunha/,"Aécio Neves pediu R$ 2 milhões, diz dono da JBS em delação",http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/fausto-macedo/aecio-pediu-r-2-milhoes-diz-joesley/,William Bonner comete ato falho e chama Michel Temer de 'ex-presidente',"http://web.archive.org/web/20170518124320/http://emais.estadao.com.br/noticias/tv,william-bonner-comete-ato-falho-e-chama-michel-temer-de-ex-presidente,70001790293","Iolanda, uma vigarista cínica, cruel e chinfrim","http://web.archive.org/web/20170518124320/http://opiniao.estadao.com.br/noticias/geral,iolanda-uma-vigarista-cinica-cruel-e-chinfrim,70001787032","Trabalhei muito, dormi pouco, comi mal e me sinto diariamente culpado",http://web.archive.org/web/20170518124320/http://emais.estadao.com.br/blogs/ruth-manus/trabalhei-muito-dormi-pouco-comi-mal-e-me-sinto-diariamente-culpado/,Filho de Teori questiona se 'seriam capazes de derrubar avião' de seu pai,http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/coluna-do-estadao/filho-de-teori-questiona-se-seriam-capazes-de-derrubar-aviao/,Molon protocola pedido de impeachment de Temer,http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/coluna-do-estadao/molon-protocola-pedido-de-impeachment-de-temer/,"Agendas da Petrobrás revelam reuniões de Lula com Duque, Zelada e Paulo Roberto Costa",http://web.archive.org/web/20170518124320/http://politica.estadao.com.br/blogs/fausto-macedo/agendas-da-petrobras-revelam-reunioes-de-lula-com-duque-zelada-e-paulo-roberto-costa/
"""2017-05-19T11:19:00.340Z""","JBS implode também Lula, Dilma, Renan e Serra",http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/eliane-cantanhede/jbs-implode-tambem-lula-dilma-renan-e-serra/,STF determinou afastamento de Aécio Neves e Rocha Loures dos mandatos,http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/coluna-do-estadao/stf-determinou-afastamento-de-aecio-neves-e-rocha-loures-dos-mandatos/,Temer deve fazer pronunciamento às 16h,"http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/noticias/geral,temer-deve-fazer-pronunciamento-as-16h,70001792641",Ouça Temer e Joesley da JBS,http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/fausto-macedo/ouca-temer-e-joesley-da-jbs/,Andrea Neves tinha comprado passagem para Londres hoje à noite,http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/coluna-do-estadao/andrea-neves-tinha-comprado-passagem-para-londres-hoje-a-noite/,Filho de Teori questiona se 'seriam capazes de derrubar avião' de seu pai,http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/coluna-do-estadao/filho-de-teori-questiona-se-seriam-capazes-de-derrubar-aviao/,Risada 'vaza' durante notícia sobre delação da JBS na TV e as redes não perdoam,"http://web.archive.org/web/20170519131934/http://emais.estadao.com.br/noticias/tv,risada-vaza-durante-noticia-sobre-delacao-da-jbs-na-tv-e-as-redes-nao-perdoam,70001791913",Gravações feitas por Joesley Batista são chocantes,http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/coluna-do-estadao/gravacoes-feitas-por-joesley-batista-sao-chocantes/,E ainda pode piorar muito...,"http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/noticias/geral,e-ainda-pode-piorar-muito,70001791249",Mentira em nota oficial pode ser gota d'água para Temer,http://web.archive.org/web/20170519131934/http://politica.estadao.com.br/blogs/vera-magalhaes/mentira-em-nota-oficial-pode-ser-gota-dagua-para-temer/
"""2017-05-20T11:41:00.220Z""","JBS implode também Lula, Dilma, Renan e Serra",http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/blogs/eliane-cantanhede/jbs-implode-tambem-lula-dilma-renan-e-serra/,"Lula e Dilma tinham US$ 150 milhões em 'conta-corrente' de propina da JBS, diz Joesley",http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/blogs/fausto-macedo/lula-e-dilma-tinham-us-150-milhoes-em-conta-corrente-de-propina-da-jbs-diz-joesley/,A crise continua,"http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/noticias/geral,a-crise-continua,70001794613",A hora da responsabilidade,"http://web.archive.org/web/20170520134122/http://opiniao.estadao.com.br/noticias/geral,a-hora-da-responsabilidade,70001794253",Anexo Temer,http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/blogs/fausto-macedo/anexo-temer/,Ganho da JBS com compra de dólares é mais que suficiente para pagar multa,http://web.archive.org/web/20170520134122/http://economia.estadao.com.br/blogs/coluna-do-broad/ganho-da-jbs-com-compra-de-dolares-e-mais-que-suficiente-para-pagar-multa/,"'Soubemos que a fita foi editada e isso é gravíssimo', diz Mariz","http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/noticias/geral,soubemos-que-a-fita-foi-editada-e-isso-e-gravissimo-diz-mariz,70001797095","Hitler não fundou o PT da Alemanha, Rachel",http://web.archive.org/web/20170520134122/http://cultura.estadao.com.br/blogs/marcelo-rubens-paiva/hitler-nao-fundou-o-pt-da-alemanha-rachel/,"Temer foi vítima de uma trapaça, diz Roberto Jefferson","http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/noticias/geral,temer-foi-vitima-de-uma-trapaca-diz-roberto-jefferson,70001796238",Assista à delação da JBS,http://web.archive.org/web/20170520134122/http://politica.estadao.com.br/blogs/fausto-macedo/assista-a-delacao-da-jbs/
"""2017-05-21T12:24:00.320Z""",Joesley tem cópia de gravação original e vai soltar nota após pronunciamento de Temer,http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/blogs/coluna-do-estadao/joesley-tem-gravacao-original-e-vai-soltar-nota-apos-pronunciamento-de-temer/,Ex-braço-direito de Janot atua em escritório que negociou leniência da JBS,http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/blogs/vera-magalhaes/ex-braco-direito-de-janot-e-advogado-que-negociou-delacao-da-jbs/,Perito detecta 14 'cortes' em áudio de conversa entre Temer e empresário,"http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/noticias/geral,perito-detecta-14-cortes-em-audio-de-conversa-entre-temer-e-empresario,70001797796",Joesley pediu 'pelo amor de Deus' para Aécio parar de pedir dinheiro,http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/blogs/fausto-macedo/joesley-pediu-pelo-amor-de-deus-para-aecio-parar-de-pedir-dinheiro/,"Por 25 a 1, OAB diz 'sim' ao impeachment de Temer",http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/blogs/fausto-macedo/por-25-a-1-oab-diz-sim-ao-impeachment-de-temer/,"JBS implode também Lula, Dilma, Renan e Serra",http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/blogs/eliane-cantanhede/jbs-implode-tambem-lula-dilma-renan-e-serra/,"Após ser citada em delação da JBS, apresentadora do SBT é xingada na web","http://web.archive.org/web/20170521142432/http://emais.estadao.com.br/noticias/gente,apos-ser-citada-em-delacao-da-jbs-apresentadora-do-sbt-e-xingada-na-web,70001799925",Partidos buscam uma saída negociada,"http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/noticias/geral,partidosbuscam-uma-saidanegociada,70001797971","Lula e Dilma tinham US$ 150 milhões em 'conta-corrente' de propina da JBS, diz Joesley",http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/blogs/fausto-macedo/lula-e-dilma-tinham-us-150-milhoes-em-conta-corrente-de-propina-da-jbs-diz-joesley/,Temer: ‘Fui vítima de armação de bandidos que saquearam o País e querem sair impunes’,"http://web.archive.org/web/20170521142432/http://politica.estadao.com.br/noticias/geral,temer-fui-vitima-de-armacao-de-bandidos-que-saquearam-o-pais-e-querem-sair-impunes,70001799924"
"""2017-05-22T12:52:00.440Z""",Governo reduz equipe da Lava Jato e corta verba da PF,http://web.archive.org/web/20170522145244/http://politica.estadao.com.br/blogs/fausto-macedo/governo-reduz-equipe-da-lava-jato-e-corta-verba-da-pf/,Grupos contrários à vacinação avançam no País e preocupam Ministério da Saúde,"http://web.archive.org/web/20170522145244/http://saude.estadao.com.br/noticias/geral,grupos-contrarios-a-vacinacao-avancam-no-pais-e-preocupam-ministerio-da-saude,70001800099",Leão-marinho ataca garotinha e a arrasta para dentro da água,"http://web.archive.org/web/20170522145244/http://emais.estadao.com.br/noticias/comportamento,leao-marinho-ataca-garotinha-e-a-arrasta-para-dentro-da-agua,70001802262","Por 25 a 1, OAB diz 'sim' ao impeachment de Temer",http://web.archive.org/web/20170522145244/http://politica.estadao.com.br/blogs/fausto-macedo/por-25-a-1-oab-diz-sim-ao-impeachment-de-temer/,"Após ser citada em delação da JBS, apresentadora do SBT é xingada na web","http://web.archive.org/web/20170522145244/http://emais.estadao.com.br/noticias/gente,apos-ser-citada-em-delacao-da-jbs-apresentadora-do-sbt-e-xingada-na-web,70001799925",Estouro da boiada,"http://web.archive.org/web/20170522145244/http://politica.estadao.com.br/noticias/geral,estouro-da-boiada,70001800760",Joesley delator diz que Lula pediu ajuda para o MST,http://web.archive.org/web/20170522145244/http://politica.estadao.com.br/blogs/fausto-macedo/joesley-delator-diz-que-lula-pediu-ajuda-para-o-mst/,"Em possível debandada de partidos, Temer critica falta de lealdade",http://web.archive.org/web/20170522145244/http://politica.estadao.com.br/blogs/coluna-do-estadao/em-possivel-debandada-de-partidos-temer-critica-falta-de-lealdade/,"'Não adianta colar minha foto com Aécio', diz Janaína ao se defender de provocações na internet","http://web.archive.org/web/20170522145244/http://politica.estadao.com.br/noticias/geral,nao-adianta-colar-minha-foto-com-aecio-diz-janaina-ao-se-defender-de-provocacoes-na-internet,70001802459",Polícia prende 38 na Cracolândia e região e desmonta feira de drogas,"http://web.archive.org/web/20170522145244/http://sao-paulo.estadao.com.br/noticias/geral,policia-faz-operacao-para-prender-traficantes-na-cracolandia,70001801582"
